Balanced Accuracy,Accuracy,F1 Score,Sensitivity (Recall),Specificity,Precision (PPV),TP,TN,FP,FN,NPV,LR+,LR-,ROC AUC,PRC AUC,PRC APS
0.9181818181818182,0.923728813559322,0.9333333333333333,1.0,0.8363636363636363,0.875,63,46,9,0,1.0,6.111111111111109,0.0,0.929004329004329,0.9165597754718888,0.8909461634116012
0.9113997113997114,0.9152542372881356,0.9242424242424243,0.9682539682539683,0.8545454545454545,0.8840579710144928,61,47,8,2,0.9591836734693877,6.65674603174603,0.037149611617696726,0.9264069264069265,0.9358896667596446,0.8862880199609843
0.9181818181818182,0.923728813559322,0.9333333333333333,1.0,0.8363636363636363,0.875,63,46,9,0,1.0,6.111111111111109,0.0,0.932900432900433,0.9111344830329793,0.8951933404940924
