Balanced Accuracy,Accuracy,F1 Score,Sensitivity (Recall),Specificity,Precision (PPV),TP,TN,FP,FN,NPV,LR+,LR-,ROC AUC,PRC AUC,PRC APS
0.9089430894308943,0.910828025477707,0.9027777777777778,0.8666666666666667,0.9512195121951219,0.9420289855072463,65,78,4,10,0.8863636363636364,17.76666666666665,0.14017094017094014,0.9370731707317073,0.9469116694676084,0.9472475990992347
0.8645528455284552,0.8662420382165605,0.8551724137931035,0.8266666666666667,0.9024390243902439,0.8857142857142857,62,74,8,13,0.8505747126436781,8.473333333333336,0.19207207207207208,0.9414634146341464,0.9465007253295941,0.946824938439192
0.9081481481481481,0.9102564102564102,0.9014084507042254,0.8533333333333334,0.9629629629629629,0.9552238805970149,64,78,3,11,0.8764044943820225,23.039999999999967,0.15230769230769226,0.9274074074074075,0.9518464330878929,0.952057182973928
