Balanced Accuracy,Accuracy,F1 Score,Sensitivity (Recall),Specificity,Precision (PPV),TP,TN,FP,FN,NPV,LR+,LR-,ROC AUC,PRC AUC,PRC APS
0.8967479674796748,0.8980891719745223,0.8904109589041095,0.8666666666666667,0.926829268292683,0.9154929577464789,65,76,6,10,0.8837209302325582,11.844444444444452,0.14385964912280697,0.9278048780487805,0.9129043967741833,0.915245321037979
0.8839837398373984,0.8853503184713376,0.8767123287671234,0.8533333333333334,0.9146341463414634,0.9014084507042254,64,75,7,11,0.872093023255814,9.996190476190481,0.1603555555555555,0.946829268292683,0.9542550801671869,0.9545116285288052
0.8649382716049383,0.8653846153846154,0.8590604026845637,0.8533333333333334,0.8765432098765432,0.8648648648648649,64,71,10,11,0.8658536585365854,6.912000000000001,0.16732394366197176,0.928888888888889,0.9473057787831628,0.9475689433650557
