Balanced Accuracy,Accuracy,F1 Score,Sensitivity (Recall),Specificity,Precision (PPV),TP,TN,FP,FN,NPV,LR+,LR-,ROC AUC,PRC AUC,PRC APS
0.9426470588235294,0.9491525423728814,0.9375,0.9,0.9852941176470589,0.9782608695652174,45,67,1,5,0.9305555555555556,61.200000000000216,0.1014925373134328,0.9938235294117647,0.9915134275307937,0.9916002082827361
0.9152941176470588,0.923728813559322,0.9052631578947369,0.86,0.9705882352941176,0.9555555555555556,43,66,2,7,0.9041095890410958,29.23999999999999,0.14424242424242426,0.9847058823529411,0.9829181817456814,0.9830639889005011
0.9299999999999999,0.940677966101695,0.924731182795699,0.86,1.0,1.0,43,68,0,7,0.9066666666666666,0.0,0.14,0.9827941176470588,0.9854872881355932,0.9734745762711864
