Balanced Accuracy,Accuracy,F1 Score,Sensitivity (Recall),Specificity,Precision (PPV),TP,TN,FP,FN,NPV,LR+,LR-,ROC AUC,PRC AUC,PRC APS
0.9662162162162162,0.9681528662420382,0.9707602339181286,1.0,0.9324324324324325,0.9431818181818182,83,69,5,0,1.0,14.800000000000006,0.0,0.9856724194073592,0.985473672883241,0.9852067353736829
0.9452054794520548,0.9490445859872612,0.9545454545454545,1.0,0.8904109589041096,0.9130434782608695,84,65,8,0,1.0,9.125,0.0,0.9598825831702544,0.9426946864519812,0.9379943107187939
0.9674038620234362,0.967948717948718,0.970059880239521,0.9759036144578314,0.958904109589041,0.9642857142857143,81,70,3,2,0.9722222222222222,23.7469879518072,0.025129087779690158,0.9783792705066842,0.9820719726139605,0.9812631286427403
