Balanced Accuracy,Accuracy,F1 Score,Sensitivity (Recall),Specificity,Precision (PPV),TP,TN,FP,FN,NPV,LR+,LR-,ROC AUC,PRC AUC,PRC APS
0.9662162162162162,0.9681528662420382,0.9707602339181286,1.0,0.9324324324324325,0.9431818181818182,83,69,5,0,1.0,14.800000000000006,0.0,0.9795669163139042,0.9781452625199916,0.9713039103667557
0.9333007175472929,0.9363057324840764,0.9425287356321839,0.9761904761904762,0.8904109589041096,0.9111111111111111,82,65,8,2,0.9701492537313433,8.907738095238095,0.02673992673992677,0.9397423352902805,0.9423478688828962,0.9049598298210666
0.9734279584089783,0.9743589743589743,0.9761904761904762,0.9879518072289156,0.958904109589041,0.9647058823529412,82,70,3,1,0.9859154929577465,24.04016064257025,0.012564543889845136,0.9795345766628156,0.9794683224997832,0.9736363645940573
